iteracion,fitness,gbestx,gbesty,puntos,inercia,C1,C2,evals,evals to best,tiempo_al_mejor
96,7.095337E-4,307.0864,153.67848,100,10.0,30.0,30.0,9700,8088,1.846
97,7.095337E-4,307.0864,153.67848,100,10.0,30.0,30.0,9800,8088,1.846
98,7.095337E-4,307.0864,153.67848,100,10.0,30.0,30.0,9900,8088,1.846
99,7.095337E-4,307.0864,153.67848,100,10.0,30.0,30.0,10000,8088,1.846
100,7.095337E-4,307.0864,153.67848,100,10.0,30.0,30.0,10100,8088,1.846
101,7.095337E-4,307.0864,153.67848,100,10.0,30.0,30.0,10200,8088,1.846
102,7.095337E-4,307.0864,153.67848,100,10.0,30.0,30.0,10300,8088,1.846
103,7.095337E-4,307.0864,153.67848,100,10.0,30.0,30.0,10400,8088,1.846
104,7.095337E-4,307.0864,153.67848,100,10.0,30.0,30.0,10500,8088,1.846
105,7.095337E-4,307.0864,153.67848,100,10.0,30.0,30.0,10600,8088,1.846
106,7.095337E-4,307.0864,153.67848,100,10.0,30.0,30.0,10700,8088,1.846
107,7.095337E-4,307.0864,153.67848,100,10.0,30.0,30.0,10800,8088,1.846
108,7.095337E-4,307.0864,153.67848,100,10.0,30.0,30.0,10900,8088,1.846
109,7.095337E-4,307.0864,153.67848,100,10.0,30.0,30.0,11000,8088,1.846
110,7.095337E-4,307.0864,153.67848,100,10.0,30.0,30.0,11100,8088,1.846
111,7.095337E-4,307.0864,153.67848,100,10.0,30.0,30.0,11200,8088,1.846
112,7.095337E-4,307.0864,153.67848,100,10.0,30.0,30.0,11300,8088,1.846
113,7.095337E-4,307.0864,153.67848,100,10.0,30.0,30.0,11400,8088,1.846
114,7.095337E-4,307.0864,153.67848,100,10.0,30.0,30.0,11500,8088,1.846
115,7.095337E-4,307.0864,153.67848,100,10.0,30.0,30.0,11600,8088,1.846
116,7.095337E-4,307.0864,153.67848,100,10.0,30.0,30.0,11700,8088,1.846
117,7.095337E-4,307.0864,153.67848,100,10.0,30.0,30.0,11800,8088,1.846
118,7.095337E-4,307.0864,153.67848,100,10.0,30.0,30.0,11900,8088,1.846
119,7.095337E-4,307.0864,153.67848,100,10.0,30.0,30.0,12000,8088,1.846
