iteracion,fitness,gbestx,gbesty,puntos,inercia,C1,C2,evals,evals to best,tiempo_al_mejor
106,0.013504028,307.24402,153.1781,100,3000.0,30.0,10.0,10700,9830,7.361
107,0.013504028,307.24402,153.1781,100,3000.0,30.0,10.0,10800,9830,7.361
108,0.013504028,307.24402,153.1781,100,3000.0,30.0,10.0,10900,9830,7.361
109,0.013504028,307.24402,153.1781,100,3000.0,30.0,10.0,11000,9830,7.361
110,0.013504028,307.24402,153.1781,100,3000.0,30.0,10.0,11100,9830,7.361
111,0.013504028,307.24402,153.1781,100,3000.0,30.0,10.0,11200,9830,7.361
112,0.013504028,307.24402,153.1781,100,3000.0,30.0,10.0,11300,9830,7.361
113,0.013504028,307.24402,153.1781,100,3000.0,30.0,10.0,11400,9830,7.361
114,0.013504028,307.24402,153.1781,100,3000.0,30.0,10.0,11500,9830,7.361
115,0.013504028,307.24402,153.1781,100,3000.0,30.0,10.0,11600,9830,7.361
116,0.013504028,307.24402,153.1781,100,3000.0,30.0,10.0,11700,9830,7.361
117,0.013504028,307.24402,153.1781,100,3000.0,30.0,10.0,11800,9830,7.361
118,0.013504028,307.24402,153.1781,100,3000.0,30.0,10.0,11900,9830,7.361
119,0.013504028,307.24402,153.1781,100,3000.0,30.0,10.0,12000,9830,7.361
120,0.013504028,307.24402,153.1781,100,3000.0,30.0,10.0,12100,9830,7.361
121,0.013504028,307.24402,153.1781,100,3000.0,30.0,10.0,12200,9830,7.361
122,0.013504028,307.24402,153.1781,100,3000.0,30.0,10.0,12300,9830,7.361
123,0.013504028,307.24402,153.1781,100,3000.0,30.0,10.0,12400,9830,7.361
124,0.013504028,307.24402,153.1781,100,3000.0,30.0,10.0,12500,9830,7.361
125,0.013504028,307.24402,153.1781,100,3000.0,30.0,10.0,12600,9830,7.361
126,0.013504028,307.24402,153.1781,100,3000.0,30.0,10.0,12700,9830,7.361
127,0.013504028,307.24402,153.1781,100,3000.0,30.0,10.0,12800,9830,7.361
128,0.013504028,307.24402,153.1781,100,3000.0,30.0,10.0,12900,9830,7.361
129,0.013504028,307.24402,153.1781,100,3000.0,30.0,10.0,13000,9830,7.361
130,0.013504028,307.24402,153.1781,100,3000.0,30.0,10.0,13100,9830,7.361
131,0.013504028,307.24402,153.1781,100,3000.0,30.0,10.0,13200,9830,7.361
132,0.013504028,307.24402,153.1781,100,3000.0,30.0,10.0,13300,9830,7.361
133,0.013504028,307.24402,153.1781,100,3000.0,30.0,10.0,13400,9830,7.361
134,0.013504028,307.24402,153.1781,100,3000.0,30.0,10.0,13500,9830,7.361
135,0.013504028,307.24402,153.1781,100,3000.0,30.0,10.0,13600,9830,7.361
