iteracion,fitness,gbestx,gbesty,puntos,inercia,C1,C2,evals,evals to best,tiempo_al_mejor
26,2.781396,297.3438,204.75723,100,3000.0,30.0,10.0,2700,1769,1.35
27,2.781396,297.3438,204.75723,100,3000.0,30.0,10.0,2800,1769,1.35
28,2.781396,297.3438,204.75723,100,3000.0,30.0,10.0,2900,1769,1.35
29,2.781396,297.3438,204.75723,100,3000.0,30.0,10.0,3000,1769,1.35
30,2.781396,297.3438,204.75723,100,3000.0,30.0,10.0,3100,1769,1.35
31,2.781396,297.3438,204.75723,100,3000.0,30.0,10.0,3200,1769,1.35
32,2.781396,297.3438,204.75723,100,3000.0,30.0,10.0,3300,1769,1.35
33,2.781396,297.3438,204.75723,100,3000.0,30.0,10.0,3400,1769,1.35
34,2.781396,297.3438,204.75723,100,3000.0,30.0,10.0,3500,1769,1.35
35,2.781396,297.3438,204.75723,100,3000.0,30.0,10.0,3600,1769,1.35
36,2.781396,297.3438,204.75723,100,3000.0,30.0,10.0,3700,1769,1.35
37,2.2672925,303.76517,200.77382,100,3000.0,30.0,10.0,3800,3786,2.804
38,1.6740608,301.8979,203.12187,100,3000.0,30.0,10.0,3900,3886,2.877
39,1.6740608,301.8979,203.12187,100,3000.0,30.0,10.0,4000,3886,2.877
40,1.6740608,301.8979,203.12187,100,3000.0,30.0,10.0,4100,3886,2.877
41,1.6740608,301.8979,203.12187,100,3000.0,30.0,10.0,4200,3886,2.877
42,1.6740608,301.8979,203.12187,100,3000.0,30.0,10.0,4300,3886,2.877
43,1.6740608,301.8979,203.12187,100,3000.0,30.0,10.0,4400,3886,2.877
44,1.6740608,301.8979,203.12187,100,3000.0,30.0,10.0,4500,3886,2.877
45,1.6740608,301.8979,203.12187,100,3000.0,30.0,10.0,4600,3886,2.877
46,1.6740608,301.8979,203.12187,100,3000.0,30.0,10.0,4700,3886,2.877
47,1.6740608,301.8979,203.12187,100,3000.0,30.0,10.0,4800,3886,2.877
48,1.4290819,302.58475,205.21008,100,3000.0,30.0,10.0,4900,4868,3.6
49,1.4290819,302.58475,205.21008,100,3000.0,30.0,10.0,5000,4868,3.6
50,1.4290819,302.58475,205.21008,100,3000.0,30.0,10.0,5100,4868,3.6
51,1.4290819,302.58475,205.21008,100,3000.0,30.0,10.0,5200,4868,3.6
52,1.4290819,302.58475,205.21008,100,3000.0,30.0,10.0,5300,4868,3.6
53,1.4290819,302.58475,205.21008,100,3000.0,30.0,10.0,5400,4868,3.6
54,1.4290819,302.58475,205.21008,100,3000.0,30.0,10.0,5500,4868,3.6
55,0.31130123,305.46524,151.76263,100,3000.0,30.0,10.0,5600,5544,4.107
56,0.13247585,305.84744,154.73819,100,3000.0,30.0,10.0,5700,5644,4.179
57,0.13247585,305.84744,154.73819,100,3000.0,30.0,10.0,5800,5644,4.179
58,0.13247585,305.84744,154.73819,100,3000.0,30.0,10.0,5900,5644,4.179
59,0.13247585,305.84744,154.73819,100,3000.0,30.0,10.0,6000,5644,4.179
60,0.13247585,305.84744,154.73819,100,3000.0,30.0,10.0,6100,5644,4.179
61,0.13247585,305.84744,154.73819,100,3000.0,30.0,10.0,6200,5644,4.179
62,0.13247585,305.84744,154.73819,100,3000.0,30.0,10.0,6300,5644,4.179
63,0.13247585,305.84744,154.73819,100,3000.0,30.0,10.0,6400,5644,4.179
64,0.13247585,305.84744,154.73819,100,3000.0,30.0,10.0,6500,5644,4.179
65,0.13247585,305.84744,154.73819,100,3000.0,30.0,10.0,6600,5644,4.179
66,0.13247585,305.84744,154.73819,100,3000.0,30.0,10.0,6700,5644,4.179
67,0.13247585,305.84744,154.73819,100,3000.0,30.0,10.0,6800,5644,4.179
68,0.13247585,305.84744,154.73819,100,3000.0,30.0,10.0,6900,5644,4.179
69,0.13247585,305.84744,154.73819,100,3000.0,30.0,10.0,7000,5644,4.179
70,0.13247585,305.84744,154.73819,100,3000.0,30.0,10.0,7100,5644,4.179
71,0.13247585,305.84744,154.73819,100,3000.0,30.0,10.0,7200,5644,4.179
72,0.13247585,305.84744,154.73819,100,3000.0,30.0,10.0,7300,5644,4.179
73,0.13247585,305.84744,154.73819,100,3000.0,30.0,10.0,7400,5644,4.179
74,0.13247585,305.84744,154.73819,100,3000.0,30.0,10.0,7500,5644,4.179
75,0.13247585,305.84744,154.73819,100,3000.0,30.0,10.0,7600,5644,4.179
76,0.13247585,305.84744,154.73819,100,3000.0,30.0,10.0,7700,5644,4.179
77,0.13247585,305.84744,154.73819,100,3000.0,30.0,10.0,7800,5644,4.179
78,0.13247585,305.84744,154.73819,100,3000.0,30.0,10.0,7900,5644,4.179
79,0.13247585,305.84744,154.73819,100,3000.0,30.0,10.0,8000,5644,4.179
80,0.13247585,305.84744,154.73819,100,3000.0,30.0,10.0,8100,5644,4.179
81,0.13247585,305.84744,154.73819,100,3000.0,30.0,10.0,8200,5644,4.179
82,0.13247585,305.84744,154.73819,100,3000.0,30.0,10.0,8300,5644,4.179
83,0.030500412,307.77933,153.03499,100,3000.0,30.0,10.0,8400,8338,6.138
84,0.030500412,307.77933,153.03499,100,3000.0,30.0,10.0,8500,8338,6.138
85,0.030500412,307.77933,153.03499,100,3000.0,30.0,10.0,8600,8338,6.138
86,0.030500412,307.77933,153.03499,100,3000.0,30.0,10.0,8700,8338,6.138
87,0.030500412,307.77933,153.03499,100,3000.0,30.0,10.0,8800,8338,6.138
88,0.030500412,307.77933,153.03499,100,3000.0,30.0,10.0,8900,8338,6.138
89,0.030500412,307.77933,153.03499,100,3000.0,30.0,10.0,9000,8338,6.138
90,0.030500412,307.77933,153.03499,100,3000.0,30.0,10.0,9100,8338,6.138
91,0.030500412,307.77933,153.03499,100,3000.0,30.0,10.0,9200,8338,6.138
92,0.030500412,307.77933,153.03499,100,3000.0,30.0,10.0,9300,8338,6.138
93,0.030500412,307.77933,153.03499,100,3000.0,30.0,10.0,9400,8338,6.138
94,0.030500412,307.77933,153.03499,100,3000.0,30.0,10.0,9500,8338,6.138
95,0.030500412,307.77933,153.03499,100,3000.0,30.0,10.0,9600,8338,6.138
96,0.030500412,307.77933,153.03499,100,3000.0,30.0,10.0,9700,8338,6.138
97,0.030500412,307.77933,153.03499,100,3000.0,30.0,10.0,9800,8338,6.138
98,0.030500412,307.77933,153.03499,100,3000.0,30.0,10.0,9900,8338,6.138
99,0.030500412,307.77933,153.03499,100,3000.0,30.0,10.0,10000,8338,6.138
100,0.030500412,307.77933,153.03499,100,3000.0,30.0,10.0,10100,8338,6.138
101,0.030500412,307.77933,153.03499,100,3000.0,30.0,10.0,10200,8338,6.138
102,0.030500412,307.77933,153.03499,100,3000.0,30.0,10.0,10300,8338,6.138
103,0.030500412,307.77933,153.03499,100,3000.0,30.0,10.0,10400,8338,6.138
104,0.030500412,307.77933,153.03499,100,3000.0,30.0,10.0,10500,8338,6.138
105,0.030500412,307.77933,153.03499,100,3000.0,30.0,10.0,10600,8338,6.138
106,0.030500412,307.77933,153.03499,100,3000.0,30.0,10.0,10700,8338,6.138
107,0.030500412,307.77933,153.03499,100,3000.0,30.0,10.0,10800,8338,6.138
108,0.030500412,307.77933,153.03499,100,3000.0,30.0,10.0,10900,8338,6.138
109,0.030500412,307.77933,153.03499,100,3000.0,30.0,10.0,11000,8338,6.138
110,0.030500412,307.77933,153.03499,100,3000.0,30.0,10.0,11100,8338,6.138
111,0.030500412,307.77933,153.03499,100,3000.0,30.0,10.0,11200,8338,6.138
112,0.030500412,307.77933,153.03499,100,3000.0,30.0,10.0,11300,8338,6.138
113,0.030500412,307.77933,153.03499,100,3000.0,30.0,10.0,11400,8338,6.138
114,0.030500412,307.77933,153.03499,100,3000.0,30.0,10.0,11500,8338,6.138
115,0.030500412,307.77933,153.03499,100,3000.0,30.0,10.0,11600,8338,6.138
116,0.030500412,307.77933,153.03499,100,3000.0,30.0,10.0,11700,8338,6.138
117,0.030500412,307.77933,153.03499,100,3000.0,30.0,10.0,11800,8338,6.138
118,0.030500412,307.77933,153.03499,100,3000.0,30.0,10.0,11900,8338,6.138
119,0.030500412,307.77933,153.03499,100,3000.0,30.0,10.0,12000,8338,6.138
120,0.030500412,307.77933,153.03499,100,3000.0,30.0,10.0,12100,8338,6.138
121,0.030500412,307.77933,153.03499,100,3000.0,30.0,10.0,12200,8338,6.138
122,0.030500412,307.77933,153.03499,100,3000.0,30.0,10.0,12300,8338,6.138
123,0.030500412,307.77933,153.03499,100,3000.0,30.0,10.0,12400,8338,6.138
124,0.030500412,307.77933,153.03499,100,3000.0,30.0,10.0,12500,8338,6.138
125,0.030500412,307.77933,153.03499,100,3000.0,30.0,10.0,12600,8338,6.138
126,0.030500412,307.77933,153.03499,100,3000.0,30.0,10.0,12700,8338,6.138
127,0.030500412,307.77933,153.03499,100,3000.0,30.0,10.0,12800,8338,6.138
128,0.030500412,307.77933,153.03499,100,3000.0,30.0,10.0,12900,8338,6.138
129,0.030500412,307.77933,153.03499,100,3000.0,30.0,10.0,13000,8338,6.138
130,0.030500412,307.77933,153.03499,100,3000.0,30.0,10.0,13100,8338,6.138
131,0.030500412,307.77933,153.03499,100,3000.0,30.0,10.0,13200,8338,6.138
132,0.030500412,307.77933,153.03499,100,3000.0,30.0,10.0,13300,8338,6.138
133,0.030500412,307.77933,153.03499,100,3000.0,30.0,10.0,13400,8338,6.138
134,0.030500412,307.77933,153.03499,100,3000.0,30.0,10.0,13500,8338,6.138
135,0.030500412,307.77933,153.03499,100,3000.0,30.0,10.0,13600,8338,6.138
136,0.030500412,307.77933,153.03499,100,3000.0,30.0,10.0,13700,8338,6.138
137,0.030500412,307.77933,153.03499,100,3000.0,30.0,10.0,13800,8338,6.138
