iteracion,fitness,gbestx,gbesty,puntos,inercia,C1,C2,evals,evals to best,tiempo_al_mejor
302,0.0016937256,306.98642,153.49527,100,3000.0,30.0,10.0,30300,27311,5.111
303,0.0016937256,306.98642,153.49527,100,3000.0,30.0,10.0,30400,27311,5.111
304,0.0016937256,306.98642,153.49527,100,3000.0,30.0,10.0,30500,27311,5.111
305,0.0016937256,306.98642,153.49527,100,3000.0,30.0,10.0,30600,27311,5.111
306,0.0016937256,306.98642,153.49527,100,3000.0,30.0,10.0,30700,27311,5.111
307,0.0016937256,306.98642,153.49527,100,3000.0,30.0,10.0,30800,27311,5.111
308,0.0016937256,306.98642,153.49527,100,3000.0,30.0,10.0,30900,27311,5.111
309,0.0016937256,306.98642,153.49527,100,3000.0,30.0,10.0,31000,27311,5.111
310,0.0016937256,306.98642,153.49527,100,3000.0,30.0,10.0,31100,27311,5.111
311,0.0016937256,306.98642,153.49527,100,3000.0,30.0,10.0,31200,27311,5.111
312,0.0016937256,306.98642,153.49527,100,3000.0,30.0,10.0,31300,27311,5.111
313,0.0016937256,306.98642,153.49527,100,3000.0,30.0,10.0,31400,27311,5.111
314,0.0016937256,306.98642,153.49527,100,3000.0,30.0,10.0,31500,27311,5.111
315,0.0016937256,306.98642,153.49527,100,3000.0,30.0,10.0,31600,27311,5.111
316,0.0016937256,306.98642,153.49527,100,3000.0,30.0,10.0,31700,27311,5.111
317,0.0016937256,306.98642,153.49527,100,3000.0,30.0,10.0,31800,27311,5.111
318,0.0016937256,306.98642,153.49527,100,3000.0,30.0,10.0,31900,27311,5.111
319,0.0016937256,306.98642,153.49527,100,3000.0,30.0,10.0,32000,27311,5.111
