iteracion,fitness,gbestx,gbesty,puntos,inercia,C1,C2,evals,evals to best,tiempo_al_mejor
166,0.051315308,308.23477,154.24083,100,3000.0,30.0,10.0,16700,12636,2.604
167,0.051315308,308.23477,154.24083,100,3000.0,30.0,10.0,16800,12636,2.604
168,0.051315308,308.23477,154.24083,100,3000.0,30.0,10.0,16900,12636,2.604
169,0.051315308,308.23477,154.24083,100,3000.0,30.0,10.0,17000,12636,2.604
170,0.051315308,308.23477,154.24083,100,3000.0,30.0,10.0,17100,12636,2.604
171,0.051315308,308.23477,154.24083,100,3000.0,30.0,10.0,17200,12636,2.604
172,0.051315308,308.23477,154.24083,100,3000.0,30.0,10.0,17300,12636,2.604
173,0.051315308,308.23477,154.24083,100,3000.0,30.0,10.0,17400,12636,2.604
174,0.051315308,308.23477,154.24083,100,3000.0,30.0,10.0,17500,12636,2.604
175,0.051315308,308.23477,154.24083,100,3000.0,30.0,10.0,17600,12636,2.604
176,0.051315308,308.23477,154.24083,100,3000.0,30.0,10.0,17700,12636,2.604
177,0.051315308,308.23477,154.24083,100,3000.0,30.0,10.0,17800,12636,2.604
178,0.03853321,308.38895,153.2051,100,3000.0,30.0,10.0,17900,17804,3.47
179,0.03853321,308.38895,153.2051,100,3000.0,30.0,10.0,18000,17804,3.47
180,0.03853321,308.38895,153.2051,100,3000.0,30.0,10.0,18100,17804,3.47
181,0.03853321,308.38895,153.2051,100,3000.0,30.0,10.0,18200,17804,3.47
182,0.03853321,308.38895,153.2051,100,3000.0,30.0,10.0,18300,17804,3.47
183,0.03853321,308.38895,153.2051,100,3000.0,30.0,10.0,18400,17804,3.47
184,0.03853321,308.38895,153.2051,100,3000.0,30.0,10.0,18500,17804,3.47
185,0.03853321,308.38895,153.2051,100,3000.0,30.0,10.0,18600,17804,3.47
186,0.03853321,308.38895,153.2051,100,3000.0,30.0,10.0,18700,17804,3.47
187,0.03853321,308.38895,153.2051,100,3000.0,30.0,10.0,18800,17804,3.47
188,0.03853321,308.38895,153.2051,100,3000.0,30.0,10.0,18900,17804,3.47
189,0.03853321,308.38895,153.2051,100,3000.0,30.0,10.0,19000,17804,3.47
190,0.030033112,306.216,153.99356,100,3000.0,30.0,10.0,19100,19002,3.671
191,0.030033112,306.216,153.99356,100,3000.0,30.0,10.0,19200,19002,3.671
192,0.030033112,306.216,153.99356,100,3000.0,30.0,10.0,19300,19002,3.671
193,0.030033112,306.216,153.99356,100,3000.0,30.0,10.0,19400,19002,3.671
194,0.030033112,306.216,153.99356,100,3000.0,30.0,10.0,19500,19002,3.671
195,0.030033112,306.216,153.99356,100,3000.0,30.0,10.0,19600,19002,3.671
196,0.030033112,306.216,153.99356,100,3000.0,30.0,10.0,19700,19002,3.671
197,0.030033112,306.216,153.99356,100,3000.0,30.0,10.0,19800,19002,3.671
198,0.030033112,306.216,153.99356,100,3000.0,30.0,10.0,19900,19002,3.671
199,0.030033112,306.216,153.99356,100,3000.0,30.0,10.0,20000,19002,3.671
200,0.030033112,306.216,153.99356,100,3000.0,30.0,10.0,20100,19002,3.671
201,0.030033112,306.216,153.99356,100,3000.0,30.0,10.0,20200,19002,3.671
202,0.030033112,306.216,153.99356,100,3000.0,30.0,10.0,20300,19002,3.671
203,0.030033112,306.216,153.99356,100,3000.0,30.0,10.0,20400,19002,3.671
204,0.030033112,306.216,153.99356,100,3000.0,30.0,10.0,20500,19002,3.671
205,0.030033112,306.216,153.99356,100,3000.0,30.0,10.0,20600,19002,3.671
206,0.030033112,306.216,153.99356,100,3000.0,30.0,10.0,20700,19002,3.671
207,0.030033112,306.216,153.99356,100,3000.0,30.0,10.0,20800,19002,3.671
208,0.030033112,306.216,153.99356,100,3000.0,30.0,10.0,20900,19002,3.671
209,0.030033112,306.216,153.99356,100,3000.0,30.0,10.0,21000,19002,3.671
210,0.030033112,306.216,153.99356,100,3000.0,30.0,10.0,21100,19002,3.671
211,0.030033112,306.216,153.99356,100,3000.0,30.0,10.0,21200,19002,3.671
212,0.030033112,306.216,153.99356,100,3000.0,30.0,10.0,21300,19002,3.671
213,0.030033112,306.216,153.99356,100,3000.0,30.0,10.0,21400,19002,3.671
214,0.030033112,306.216,153.99356,100,3000.0,30.0,10.0,21500,19002,3.671
215,0.030033112,306.216,153.99356,100,3000.0,30.0,10.0,21600,19002,3.671
216,0.030033112,306.216,153.99356,100,3000.0,30.0,10.0,21700,19002,3.671
217,0.030033112,306.216,153.99356,100,3000.0,30.0,10.0,21800,19002,3.671
218,0.030033112,306.216,153.99356,100,3000.0,30.0,10.0,21900,19002,3.671
219,0.030033112,306.216,153.99356,100,3000.0,30.0,10.0,22000,19002,3.671
220,0.030033112,306.216,153.99356,100,3000.0,30.0,10.0,22100,19002,3.671
221,0.030033112,306.216,153.99356,100,3000.0,30.0,10.0,22200,19002,3.671
222,0.030033112,306.216,153.99356,100,3000.0,30.0,10.0,22300,19002,3.671
223,0.030033112,306.216,153.99356,100,3000.0,30.0,10.0,22400,19002,3.671
224,0.030033112,306.216,153.99356,100,3000.0,30.0,10.0,22500,19002,3.671
225,0.030033112,306.216,153.99356,100,3000.0,30.0,10.0,22600,19002,3.671
226,0.030033112,306.216,153.99356,100,3000.0,30.0,10.0,22700,19002,3.671
227,0.030033112,306.216,153.99356,100,3000.0,30.0,10.0,22800,19002,3.671
228,0.030033112,306.216,153.99356,100,3000.0,30.0,10.0,22900,19002,3.671
229,0.030033112,306.216,153.99356,100,3000.0,30.0,10.0,23000,19002,3.671
230,0.030033112,306.216,153.99356,100,3000.0,30.0,10.0,23100,19002,3.671
231,0.030033112,306.216,153.99356,100,3000.0,30.0,10.0,23200,19002,3.671
232,0.030033112,306.216,153.99356,100,3000.0,30.0,10.0,23300,19002,3.671
233,0.030033112,306.216,153.99356,100,3000.0,30.0,10.0,23400,19002,3.671
234,0.030033112,306.216,153.99356,100,3000.0,30.0,10.0,23500,19002,3.671
235,0.030033112,306.216,153.99356,100,3000.0,30.0,10.0,23600,19002,3.671
236,0.030033112,306.216,153.99356,100,3000.0,30.0,10.0,23700,19002,3.671
237,0.030033112,306.216,153.99356,100,3000.0,30.0,10.0,23800,19002,3.671
238,0.030033112,306.216,153.99356,100,3000.0,30.0,10.0,23900,19002,3.671
239,0.0026950836,307.3348,153.42374,100,3000.0,30.0,10.0,24000,23914,4.493
240,0.0026950836,307.3348,153.42374,100,3000.0,30.0,10.0,24100,23914,4.493
241,0.0026950836,307.3348,153.42374,100,3000.0,30.0,10.0,24200,23914,4.493
242,0.0026950836,307.3348,153.42374,100,3000.0,30.0,10.0,24300,23914,4.493
