iteracion,semilla,fitness,gbestx,gbesty,poblacion,tasa_mutacion,fuerza_mutacion,tam_torneo,evals,evals to best,tiempo_al_mejor
169,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,17100,15552,2.587
170,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,17200,15552,2.587
171,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,17300,15552,2.587
172,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,17400,15552,2.587
173,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,17500,15552,2.587
174,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,17600,15552,2.587
175,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,17700,15552,2.587
176,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,17800,15552,2.587
177,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,17900,15552,2.587
178,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,18000,15552,2.587
179,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,18100,15552,2.587
180,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,18200,15552,2.587
181,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,18300,15552,2.587
182,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,18400,15552,2.587
183,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,18500,15552,2.587
184,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,18600,15552,2.587
185,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,18700,15552,2.587
186,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,18800,15552,2.587
187,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,18900,15552,2.587
188,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,19000,15552,2.587
189,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,19100,15552,2.587
190,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,19200,15552,2.587
191,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,19300,15552,2.587
192,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,19400,15552,2.587
193,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,19500,15552,2.587
194,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,19600,15552,2.587
195,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,19700,15552,2.587
196,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,19800,15552,2.587
197,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,19900,15552,2.587
198,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,20000,15552,2.587
199,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,20100,15552,2.587
200,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,20200,15552,2.587
201,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,20300,15552,2.587
202,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,20400,15552,2.587
203,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,20500,15552,2.587
204,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,20600,15552,2.587
205,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,20700,15552,2.587
206,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,20800,15552,2.587
207,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,20900,15552,2.587
208,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,21000,15552,2.587
209,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,21100,15552,2.587
210,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,21200,15552,2.587
211,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,21300,15552,2.587
212,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,21400,15552,2.587
213,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,21500,15552,2.587
214,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,21600,15552,2.587
215,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,21700,15552,2.587
216,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,21800,15552,2.587
217,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,21900,15552,2.587
218,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,22000,15552,2.587
219,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,22100,15552,2.587
220,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,22200,15552,2.587
221,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,22300,15552,2.587
222,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,22400,15552,2.587
223,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,22500,15552,2.587
224,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,22600,15552,2.587
225,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,22700,15552,2.587
226,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,22800,15552,2.587
227,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,22900,15552,2.587
228,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,23000,15552,2.587
229,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,23100,15552,2.587
230,1774274379018,5.264282E-4,307.36505,153.58804,100,0.1,55.0,3,23200,15552,2.587
